id,title,description,link,image_link,condition,availability,price,google_product_category,brand
314,"Hạt Giống Dưa Hấu Ruột Vàng","Hạt Giống Dưa Hấu Ruột Vàng",https://hatgionglamson.com/san-pham/hat-giong-dua-hau-ruot-vang-314.html,/asset/upload/image/dua-hau-ruot-vang.jpg?v=20190410,New,"In Stock","30,000 VND",,
313,"Hạt Giống Chanh Dây","Hạt Giống Chanh Dây",https://hatgionglamson.com/san-pham/hat-giong-chanh-day-313.html,/asset/upload/image/chanh-day-2.jpg?v=20190410,New,"In Stock","25,000 VND",,
312,"Hạt Giống Dưa Gang","Hạt Giống Dưa Gang",https://hatgionglamson.com/san-pham/hat-giong-dua-gang-312.html,/asset/upload/image/dua-gang.jpg?v=20190410,New,"In Stock","25,000 VND",,
311,"Hạt Giống Dưa Hấu Hắc Mĩ Nhân","Hạt Giống Dưa Hấu Hắc Mĩ Nhân",https://hatgionglamson.com/san-pham/hat-giong-dua-hau-hac-mi-nhan-311.html,/asset/upload/image/hat-giong-dua-hau-hac-my-nhan-3.jpg?v=20190410,New,"In Stock","25,000 VND",,
310,"Hạt Giống Dưa Hấu Thành Long | Dưa Mĩ","Hạt Giống Dưa Hấu Thành Long | Dưa Mĩ",https://hatgionglamson.com/san-pham/hat-giong-dua-hau-thanh-long-|-dua-mi-310.html,/asset/upload/image/hat-giong-dua-hau-thanh-long.jpg?v=20190410,New,"In Stock","25,000 VND",,
309,"Hạt Giống Dưa Lê Vỏ Vàng OP","Hạt Giống Dưa Lê Vỏ Vàng OP",https://hatgionglamson.com/san-pham/hat-giong-dua-le-vo-vang-op-309.html,/asset/upload/image/hat-giong-dua-le-vo-vang-21.jpg?v=20190410,New,"In Stock","25,000 VND",,
308,"Hạt Giống Bắp Nếp Nù OP","Hạt Giống Bắp Nếp Nù OP",https://hatgionglamson.com/san-pham/hat-giong-bap-nep-nu-op-308.html,/asset/upload/image/bap-nep-nu-op.jpg?v=20190410,New,"In Stock","25,000 VND",,
307,"Hạt Giống Bắp Ngô Tím ","Hạt Giống Bắp Ngô Tím ",https://hatgionglamson.com/san-pham/hat-giong-bap-ngo-tim--307.html,/asset/upload/image/bap-ngo-tim.jpg?v=20190410,New,"In Stock","25,000 VND",,
306,"Hạt Giống Dưa Lê Hàn Quốc","Hạt Giống Dưa Lê Hàn Quốc",https://hatgionglamson.com/san-pham/hat-giong-dua-le-han-quoc-306.html,/asset/upload/image/dualehan10.png?v=20190410,New,"In Stock","25,000 VND",,
305,"Hạt Giống Dưa Lưới Ruột Xanh","Hạt Giống Dưa Lưới Ruột Xanh",https://hatgionglamson.com/san-pham/hat-giong-dua-luoi-ruot-xanh-305.html,/asset/upload/image/dua-luoi-ruot-xanh-24.png?v=20190410,New,"In Stock","25,000 VND",,
304,"Hạt Giống Dưa Hấu Không Hạt","Hạt Giống Dưa Hấu Không Hạt",https://hatgionglamson.com/san-pham/hat-giong-dua-hau-khong-hat-304.html,/asset/upload/image/dua-hau-khong-hat.jpg?v=20190410,New,"In Stock","40,000 VND",,
303,"Hạt Giống Hoa Hồng Xanh","Hạt Giống Hoa Hồng Xanh",https://hatgionglamson.com/san-pham/hat-giong-hoa-hong-xanh-303.html,/asset/upload/image/hat-giong-hoa-hong-xanh-2.jpg?v=20190410,New,"In Stock","40,000 VND",,
302,"Hạt Giống Nắp Ấm ","Hạt Giống Nắp Ấm ",https://hatgionglamson.com/san-pham/hat-giong-nap-am--302.html,/asset/upload/image/cay-nap-am.jpg?v=20190410,New,"In Stock","40,000 VND",,
301,"Hạt Giống Hoa Mai Lùn Đỏ","Hạt Giống Hoa Mai Lùn Đỏ",https://hatgionglamson.com/san-pham/hat-giong-hoa-mai-lun-do-301.html,/asset/upload/image/hoa-mai-lun-do.jpg?v=20190410,New,"In Stock","40,000 VND",,
300,"Hạt Giống Hoa Hướng Dương Mặt Cười","Hạt Giống Hoa Hướng Dương Mặt Cười",https://hatgionglamson.com/san-pham/hat-giong-hoa-huong-duong-mat-cuoi-300.html,/asset/upload/image/hat-giong-huong-mat-cuoi-1.2__.jpg?v=20190410,New,"In Stock","35,000 VND",,
299,"Hạt Giống Hoa Huyền Sâm","Hạt Giống Hoa Huyền Sâm",https://hatgionglamson.com/san-pham/hat-giong-hoa-huyen-sam-299.html,/asset/upload/image/hat-giong-hoa-huyen-sam_(6).jpg?v=20190410,New,"In Stock","35,000 VND",,
298,"Hạt Giống Hoa Vạn Thọ Mĩ Lùn F1","Hạt Giống Hoa Vạn Thọ Mĩ Lùn F1",https://hatgionglamson.com/san-pham/hat-giong-hoa-van-tho-mi-lun-f1-298.html,/asset/upload/image/hat-giong-hoa-cuc-van-tho-my_lun.jpg?v=20190410,New,"In Stock","35,000 VND",,
297,"Hạt Giống Xương Rồng Mix Đủ Loại ","Hạt Giống Xương Rồng Mix Đủ Loại ",https://hatgionglamson.com/san-pham/hat-giong-xuong-rong-mix-du-loai--297.html,/asset/upload/image/hat-giong-xuong-rong-mix-du-loai-1.6__.jpg?v=20190410,New,"In Stock","35,000 VND",,
296,"Hạt Giống Hoa Dạ Yến Thảo Đơn Rũ","Hạt Giống Hoa Dạ Yến Thảo Đơn Rũ",https://hatgionglamson.com/san-pham/hat-giong-hoa-da-yen-thao-don-ru-296.html,/asset/upload/image/hoa-da-yen-thao-don_ru.jpg?v=20190410,New,"In Stock","35,000 VND",,
295,"Hạt Giống Cúc Lá Nhám Cao","Hạt Giống Cúc Lá Nhám Cao",https://hatgionglamson.com/san-pham/hat-giong-cuc-la-nham-cao-295.html,/asset/upload/image/hat-giong-hoa-cuc-la-nham-cao.jpg?v=20190410,New,"In Stock","30,000 VND",,
294,"Hạt Giống Cúc Sao Băng","Hạt Giống Cúc Sao Băng",https://hatgionglamson.com/san-pham/hat-giong-cuc-sao-bang-294.html,/asset/upload/image/hat-giong-hoa-cuc-sao-bang-.jpg?v=20190410,New,"In Stock","30,000 VND",,
293,"Hạt Giống Dạ Yến Thảo Mix","Hạt Giống Dạ Yến Thảo Mix",https://hatgionglamson.com/san-pham/hat-giong-da-yen-thao-mix-293.html,/asset/upload/image/hat-giong-hoa-da-yen-thao-mix__.jpg?v=20190410,New,"In Stock","30,000 VND",,
292,"Hạt Giống Dạ Yến Thảo Viền","Hạt Giống Dạ Yến Thảo Viền",https://hatgionglamson.com/san-pham/hat-giong-da-yen-thao-vien-292.html,/asset/upload/image/hat-giong-hoa-da-yen-thao-vien-1.4__.jpg?v=20190410,New,"In Stock","30,000 VND",,
291,"Hạt Giống Hoa Hồng Sa Mạc - Hoa Bắp Cải","Hạt Giống Hoa Hồng Sa Mạc - Hoa Bắp Cải",https://hatgionglamson.com/san-pham/hat-giong-hoa-hong-sa-mac-hoa-bap-cai-291.html,/asset/upload/image/hat-giong-hoa-hong-xa-mac-xoan-1.4__.jpg?v=20190410,New,"In Stock","30,000 VND",,
290,"Hạt Giống hoa Hướng Dương Lùn Kép","Hạt Giống hoa Hướng Dương Lùn Kép",https://hatgionglamson.com/san-pham/hat-giong-hoa-huong-duong-lun-kep-290.html,/asset/upload/image/hat-giong-huong-duong-lun-kep-1.5__.jpg?v=20190410,New,"In Stock","30,000 VND",,
289,"Hạt Giống Hướng Dương Cắt Cành - Nhụy Đen","Hạt Giống Hướng Dương Cắt Cành - Nhụy Đen",https://hatgionglamson.com/san-pham/hat-giong-huong-duong-cat-canh-nhuy-den-289.html,/asset/upload/image/hat-giong-huong-duong-nhuy-den-sieu-bong-12.jpg?v=20190410,New,"In Stock","30,000 VND",,
288,"Hạt Giống Hoa Mười Giờ Mỹ Cánh Đơn","Hạt Giống Hoa Mười Giờ Mỹ Cánh Đơn",https://hatgionglamson.com/san-pham/hat-giong-hoa-muoi-gio-my-canh-don-288.html,/asset/upload/image/hat_giong_hoa_muoi_gio_my_canh-don_(2).jpg?v=20190410,New,"In Stock","30,000 VND",,
287,"Hạt Giống Xác Pháo Xanh","Hạt Giống Xác Pháo Xanh",https://hatgionglamson.com/san-pham/hat-giong-xac-phao-xanh-287.html,/asset/upload/image/hat-giong-xac-phao-xanh-1.1__.jpg?v=20190410,New,"In Stock","30,000 VND",,
286,"Hạt Giống Hoa Dạ Yến Thảo Gân","Hạt Giống Hoa Dạ Yến Thảo Gân",https://hatgionglamson.com/san-pham/hat-giong-hoa-da-yen-thao-gan-286.html,/asset/upload/image/hat-giong-hoa-da-yen-thao-gan-1.5___.jpg?v=20190410,New,"In Stock","30,000 VND",,
285,"Hạt Giống Dạ Yến Thảo Kép Mix ","Hạt Giống Dạ Yến Thảo Kép Mix ",https://hatgionglamson.com/san-pham/hat-giong-da-yen-thao-kep-mix--285.html,/asset/upload/image/hat-giong-hoa-da-yen-thao-kep-1.4___.jpg?v=20190410,New,"In Stock","30,000 VND",,
284,"Hạt Giống Hoa Cúc Mini Trắng Nhụy Vàng","Hạt Giống Hoa Cúc Mini Trắng Nhụy Vàng",https://hatgionglamson.com/san-pham/hat-giong-hoa-cuc-mini-trang-nhuy-vang-284.html,/asset/upload/image/hat-giong-hoa-cuc-trang-nhuy-vang-_(2).jpg?v=20190410,New,"In Stock","30,000 VND",,
283,"Hạt Giống Hoa Tô Liên Mix","Hạt Giống Hoa Tô Liên Mix",https://hatgionglamson.com/san-pham/hat-giong-hoa-to-lien-mix-283.html,/asset/upload/image/hat-giong-hoa-to-lien-mix-mau-9.png?v=20190410,New,"In Stock","30,000 VND",,
282,"Hạt Giống Hoa Anh Thảo","Hạt Giống Hoa Anh Thảo",https://hatgionglamson.com/san-pham/hat-giong-hoa-anh-thao-282.html,/asset/upload/image/hat-giong-hoa-anh-thao-1.8___.jpg?v=20190410,New,"In Stock","30,000 VND",,
281,"Hạt Giống Hoa Lanh","Hạt Giống Hoa Lanh",https://hatgionglamson.com/san-pham/hat-giong-hoa-lanh-281.html,/asset/upload/image/hat-giong-hoa-lanh-1.3___.jpg?v=20190410,New,"In Stock","30,000 VND",,
280,"Hạt Giống Hoa Chuông Đơn Mix","Hạt Giống Hoa Chuông Đơn Mix",https://hatgionglamson.com/san-pham/hat-giong-hoa-chuong-don-mix-280.html,/asset/upload/image/hat-giong-hoa-chuong-7.jpg?v=20190410,New,"In Stock","30,000 VND",,
279,"Hạt Giống Hoa Hướng Dương Bông To Lấy Hạt","Hạt Giống Hoa Hướng Dương Bông To Lấy Hạt",https://hatgionglamson.com/san-pham/hat-giong-hoa-huong-duong-bong-to-lay-hat-279.html,/asset/upload/image/huong-duong-khong-lo-lay-hat-6.jpg?v=20190410,New,"In Stock","30,000 VND",,
278,"Hạt Giống Cúc Lá Nhám Siêu Lùn 15 cm","Hạt Giống Cúc Lá Nhám Siêu Lùn 15 cm",https://hatgionglamson.com/san-pham/hat-giong-cuc-la-nham-sieu-lun-15-cm-278.html,/asset/upload/image/hat-giong-hoa-cuc-la-nham-8.1_1_.jpg?v=20190410,New,"In Stock","30,000 VND",,
277,"Hạt Giống Hoa Lưu Ly Nhiều Màu For Get Me Not","Hạt Giống Hoa Lưu Ly Nhiều Màu For Get Me Not",https://hatgionglamson.com/san-pham/hat-giong-hoa-luu-ly-nhieu-mau-for-get-me-not-277.html,/asset/upload/image/hat-giong-hoa-luu-ly-nhieu-mau-1.3__.jpg?v=20190410,New,"In Stock","30,000 VND",,
276,"Hạt Giống Sen Ta","Hạt Giống Sen Ta",https://hatgionglamson.com/san-pham/hat-giong-sen-ta-276.html,/asset/upload/image/hat-giong-hoa-sen-ta.jpg?v=20190410,New,"In Stock","25,000 VND",,
275,"Hạt Giống Rau Húng Quế","Hạt Giống Rau Húng Quế",https://hatgionglamson.com/san-pham/hat-giong-rau-hung-que-275.html,/asset/upload/image/Hat-giong-rau-hung-que_(1).jpg?v=20190410,New,"In Stock","20,000 VND",,
274,"Hạt Giống Mướp Hương Siêu Trái","Hạt Giống Mướp Hương Siêu Trái",https://hatgionglamson.com/san-pham/hat-giong-muop-huong-sieu-trai-274.html,/asset/upload/image/hat-giong-muop-huong-lamson.jpg?v=20190410,New,"In Stock","20,000 VND",,
273,"Hạt Giống Lá Kiểng","Hạt Giống Lá Kiểng",https://hatgionglamson.com/san-pham/hat-giong-la-kieng-273.html,/asset/upload/image/hat-giong-la-kieng-lamson.jpg?v=20190410,New,"In Stock","30,000 VND",,
272,"Hạt Giống Lặc Lày Xanh - Mướp Nhật","Hạt Giống Lặc Lày Xanh - Mướp Nhật",https://hatgionglamson.com/san-pham/hat-giong-lac-lay-trang-muop-nhat-272.html,/asset/upload/image/hat-giong-lac-lay-xanh.jpg?v=20190410,New,"In Stock","20,000 VND",,
271,"Hạt Giống Lặc Lày Trắng - Mướp Ngọt","Hạt Giống Lặc Lày Trắng - Mướp Ngọt",https://hatgionglamson.com/san-pham/hat-giong-lac-lay-trang-muop-ngot-271.html,/asset/upload/image/hat-giong-lac-lay-muop-ngot-lam-son.jpg?v=20190410,New,"In Stock","20,000 VND",,
270,"Hạt Giống Cây Hương Thảo","Hạt Giống Cây Hương Thảo",https://hatgionglamson.com/san-pham/hat-giong-cay-huong-thao-270.html,/asset/upload/image/hat-giong-cay-huong-thao-lamson.jpg?v=20190410,New,"In Stock","35,000 VND",,
269,"Hạt Giống Rau Thơm Kinh Giới Cao Sản","Hạt Giống Rau Thơm Kinh Giới Cao Sản",https://hatgionglamson.com/san-pham/hat-giong-rau-thom-kinh-gioi-cao-san-269.html,/asset/upload/image/hat-giong-rau-thom-kinh-gioi-cao-san-lamson.jpg?v=20190410,New,"In Stock","20,000 VND",,
268,"Hạt Giống Lá Giang","Hạt Giống Lá Giang",https://hatgionglamson.com/san-pham/hat-giong-la-giang-268.html,/asset/upload/image/hat-giong-la-giang-lamson.jpg?v=20190410,New,"In Stock","21,000 VND",,
267,"Hạt Giống Măng Tây Xanh","Hạt Giống Măng Tây Xanh",https://hatgionglamson.com/san-pham/hat-giong-mang-tay-xanh-267.html,/asset/upload/image/hat-giong-mang-tay-xanh-lamson1.png?v=20190410,New,"In Stock","35,000 VND",,
266,"Hạt Giống Măng Tây Tím","Hạt Giống Măng Tây Tím",https://hatgionglamson.com/san-pham/hat-giong-mang-tay-tim-266.html,/asset/upload/image/hat-giong-mang-tay-tim-lamson.jpg?v=20190410,New,"In Stock","35,000 VND",,
265,"Hạt Giống Rau Ngò","Hạt Giống Rau Ngò",https://hatgionglamson.com/san-pham/hat-giong-rau-ngo-265.html,/asset/upload/image/hat-giong-rau-ngo-lamson.jpg?v=20190410,New,"In Stock","20,000 VND",,
264,"Hạt Giống Ớt Hoa Hồng","Hạt Giống Ớt Hoa Hồng",https://hatgionglamson.com/san-pham/hat-giong-ot-hoa-hong-264.html,/asset/upload/image/hat-giong-ot-hoa-hong-lamson.jpg?v=20190410,New,"In Stock","20,000 VND",,
263,"Hạt Giống Rau Ngót","Hạt Giống Rau Ngót",https://hatgionglamson.com/san-pham/hat-giong-rau-ngot-263.html,/asset/upload/image/hat-giong-rau-ngot-lamson.jpg?v=20190410,New,"In Stock","25,000 VND",,
262,"Hạt Giống Rau Sam","Hạt Giống Rau Sam",https://hatgionglamson.com/san-pham/hat-giong-rau-sam-262.html,/asset/upload/image/hat-giong-rau-sam-hatgionglamson.jpg?v=20190410,New,"In Stock","20,000 VND",,
261,"Hạt Giống Lá Mè - Lá Vừng - Tía Tô Hàn Quốc","Hạt Giống Lá Mè - Lá Vừng - Tía Tô Hàn Quốc",https://hatgionglamson.com/san-pham/hat-giong-la-me-la-vung-tia-to-han-quoc-261.html,/asset/upload/image/hat-giong-la-me-han-quoc-hatgionglamson.jpg?v=20190410,New,"In Stock","30,000 VND",,
260,"Hạt Giống Rau Tần Ô","Hạt Giống Rau Tần Ô",https://hatgionglamson.com/san-pham/hat-giong-rau-tan-o-260.html,/asset/upload/image/hat-giong-rau-tan-o-hatgionglamson.jpg?v=20190410,New,"In Stock","18,000 VND",,
259,"Hạt Giống Rau Thì Là","Hạt Giống Rau Thì Là",https://hatgionglamson.com/san-pham/hat-giong-rau-thi-la-259.html,/asset/upload/image/hat-giong-rau-thi-la-lamson.jpg?v=20190410,New,"In Stock","20,000 VND",,
258,"Hạt Giống Rau Thơm Tía Tô","Hạt Giống Rau Thơm Tía Tô",https://hatgionglamson.com/san-pham/hat-giong-rau-thom-tia-to-258.html,/asset/upload/image/hat-giong-rau-thom-tia-to-lamson.jpg?v=20190410,New,"In Stock","20,000 VND",,
257,"Phân Bón Tan Chậm Kích Bông Tuyệt Đỉnh","Phân Bón Tan Chậm Kích Bông Tuyệt Đỉnh",https://hatgionglamson.com/san-pham/phan-bon-tan-cham-kich-bong-tuyet-dinh-257.html,/asset/upload/image/phan-bon-tan-cham-kich-bong.jpg?v=20190410,New,"In Stock","45,000 VND",,
256,"Phân Bón Tan Chậm Siêu Kích Rễ Mầm","Phân Bón Tan Chậm Siêu Kích Rễ Mầm",https://hatgionglamson.com/san-pham/phan-bon-tan-cham-sieu-kich-re-mam-256.html,/asset/upload/image/phan-bon-tan-cham-kich-re.jpg?v=20190410,New,"In Stock","40,000 VND",,
255,"Phân Bón Tan Chậm Bổ Sung Vi Lượng","Phân Bón Tan Chậm Bổ Sung Vi Lượng",https://hatgionglamson.com/san-pham/phan-bon-tan-cham-bo-sung-vi-luong-255.html,/asset/upload/image/phan-bon-tan-cham-bo-xung-vi-luong.jpg?v=20190410,New,"In Stock","35,000 VND",,
254,"Hạt Giống Húng Trắng, Húng É, Húng Tây Basill","Hạt Giống Húng Trắng, Húng É, Húng Tây Basill",https://hatgionglamson.com/san-pham/hat-giong-hung-trang-hung-e-hung-tay-basill-254.html,/asset/upload/image/bffad455c6fd19e945c632bee3311114.jpg?v=20190410,New,"In Stock","20,000 VND",,
253,"Hạt Giống Mầm Rau Muống F1","Hạt Giống Mầm Rau Muống F1",https://hatgionglamson.com/san-pham/hat-giong-mam-rau-muong-f1-253.html,/asset/upload/image/hat-giong-rau-muong-mam_(19).jpg?v=20190410,New,"In Stock","20,000 VND",,
252,"Hạt Giống Mười Giờ Nam Phi F1","Hạt Giống Mười Giờ Nam Phi F1",https://hatgionglamson.com/san-pham/hat-giong-muoi-gio-nam-phi-f1-252.html,/asset/upload/image/muoi-gio-nam-phi_(12).jpg?v=20190410,New,"In Stock","30,000 VND",,
251,"Hạt Giống Lúa Mì - Lúa Mạch - 1kg","Hạt Giống Lúa Mì - Lúa Mạch - 1kg",https://hatgionglamson.com/san-pham/hat-giong-lua-mi-lua-mach-1kg-251.html,/asset/upload/image/ha-giong-co-lua-mi-lua-mach_(7).jpg?v=20190410,New,"In Stock","100,000 VND",,
250,"Combo 5 Gói Hạt Giống Hoa Thạch Lan 100 Hạt","Combo 5 Gói Hạt Giống Hoa Thạch Lan 100 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-thach-lan-100-hat-250.html,/asset/upload/image/hat-giong-hoa-thach-lan.jpg?v=20190410,New,"In Stock","150,000 VND",,
249,"Combo 5 Gói Hạt Giống Hoa Thu Hải Đường Mix Màu 125 Hạt","Combo 5 Gói Hạt Giống Hoa Thu Hải Đường Mix Màu 125 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-thu-hai-duong-125-hat-249.html,/asset/upload/image/hat-giong-hoa-thu-hai-duong-1.jpg?v=20190410,New,"In Stock","120,000 VND",,
248,"Combo 5 Gói Hạt Giống Hoa Tử Đằng F1 25 Hạt","Combo 5 Gói Hạt Giống Hoa Tử Đằng F1 25 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-tu-dang-f1-25-hat-248.html,/asset/upload/image/hat-giong-hoa-tu-dang.jpg?v=20190410,New,"In Stock","150,000 VND",,
247,"Combo 5 Gói Hạt Giống Hoa Tử La Lan F1 50 Hạt","Combo 5 Gói Hạt Giống Hoa Tử La Lan F1 50 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-tu-la-lan-f1-50-hat-247.html,/asset/upload/image/hat-giong-hoa-tu-la-lan.jpg?v=20190410,New,"In Stock","150,000 VND",,
246,"Combo 5 Gói Hạt Giống Hoa Vạn Thọ Ban Mai Pháp","Combo 5 Gói Hạt Giống Hoa Vạn Thọ Ban Mai Pháp",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-van-tho-ban-mai-phap-246.html,/asset/upload/image/hat-giong-hoa-van-tho-ban-mai-phap.jpg?v=20190410,New,"In Stock","120,000 VND",,
245,"Combo 3 Gói Hạt Giống Xương Rồng Aster 45 Hạt","Combo 3 Gói Hạt Giống Xương Rồng Aster 45 Hạt",https://hatgionglamson.com/san-pham/combo-3-goi-hat-giong-xuong-rong-aster-45-hat-245.html,/asset/upload/image/hat-giong-xuong-rong-aster.jpg?v=20190410,New,"In Stock","120,000 VND",,
244,"Combo 5 Gói Hạt Giống Hoa Sen Cạn F1 75 Hạt","Combo 5 Gói Hạt Giống Hoa Sen Cạn F1 75 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-hoa-sen-can-f1-75-hat-244.html,/asset/upload/image/hat-giong-hoa-sen-can.jpg?v=20190410,New,"In Stock","150,000 VND",,
243,"Combo 5 Gói Hạt Giống Bầu Hồ Lô F1 50 Hạt","Combo 5 Gói Hạt Giống Bầu Hồ Lô F1 50 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bau-ho-lo-f1-50-hat-243.html,/asset/upload/image/hat-giong-bau-ho-lo.jpg?v=20190410,New,"In Stock","100,000 VND",,
242,"Combo 3 Gói Hạt Giống Cà Chua Leo Giàn 60 Hạt","Combo 3 Gói Hạt Giống Cà Chua Leo Giàn 60 Hạt",https://hatgionglamson.com/san-pham/combo-3-goi-hat-giong-ca-chua-leo-gian-60-hat-242.html,/asset/upload/image/cà-chua-giàn.jpg?v=20190410,New,"In Stock","170,000 VND",,
241,"Combo 5 Gói Hạt Giống Bầu Hồ Lô Thiên Nga F1 25 Hạt","Combo 5 Gói Hạt Giống Bầu Hồ Lô Thiên Nga F1 25 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bau-ho-lo-thien-nga-f1-25-hat-241.html,/asset/upload/image/bau-ho-lo-thien-nga.png?v=20190410,New,"In Stock","150,000 VND",,
240,"Combo 5 Gói Hạt Giống Bầu Sao Lai F1 Cao Sản 50 Hạt","Combo 5 Gói Hạt Giống Bầu Sao Lai F1 Cao Sản 50 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bau-sao-lai-f1-cao-san-50-hat-240.html,/asset/upload/image/hat-giong-bau-sao-lai.jpg?v=20190410,New,"In Stock","100,000 VND",,
239,"Combo 5 Gói Hạt Giống Cà Chua Bi Đỏ Lùn F1 100 Hạt","Combo 5 Gói Hạt Giống Cà Chua Bi Đỏ Lùn F1 100 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-chua-bi-do-lun-f1-100-hat-239.html,/asset/upload/image/ca-chua-bi-do-lun.jpg?v=20190410,New,"In Stock","150,000 VND",,
238,"Combo 5 Gói Hạt Giống Cà Chua Cherry Đỏ F1 Gói Lớn","Combo 5 Gói Hạt Giống Cà Chua Cherry Đỏ F1 Gói Lớn",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-chua-cherry-do-f1-goi-lon-238.html,/asset/upload/image/hat-giong-ca-chua-cherry1.jpg?v=20190410,New,"In Stock","150,000 VND",,
237,"Combo 5 Gói Hạt Giống Cà Chua Cherry Vàng F1 100 Hạt","Combo 5 Gói Hạt Giống Cà Chua Cherry Vàng F1 100 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-chua-cherry-vang-f1-100-hat-237.html,/asset/upload/image/hat-giong-ca-chua-cherry-vang.jpg?v=20190410,New,"In Stock","150,000 VND",,
236,"Combo 5 Gói Hạt Giống Cà Chua Chocolate F1 - Siêu Ngọt - Giàu Dinh Dưỡng","Combo 5 Gói Hạt Giống Cà Chua Chocolate F1 - Siêu Ngọt - Giàu Dinh Dưỡng",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-chua-chocolate-f1-sieu-ngot-giau-dinh-duong-236.html,/asset/upload/image/hat-giong-ca-chua-chocolate.jpg?v=20190410,New,"In Stock","150,000 VND",,
235,"Combo 5 Gói Hạt Giống Cà Chua Bi Vàng Lùn F1 100 Hạt","Combo 5 Gói Hạt Giống Cà Chua Bi Vàng Lùn F1 100 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-chua-bi-vang-lun-f1-100-hat-235.html,/asset/upload/image/ca-chua-bi-vang-lun.jpg?v=20190410,New,"In Stock","150,000 VND",,
234,"Combo 5 Gói Hạt Giống Cà Chua Đỏ Quả To F1 - 250 Hạt","Combo 5 Gói Hạt Giống Cà Chua Đỏ Quả To F1 - 250 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-chua-do-qua-to-f1-250-hat-234.html,/asset/upload/image/ca-chua-do-qua-to.jpg?v=20190410,New,"In Stock","120,000 VND",,
233,"Combo 5 Gói Hạt Giống Cà Chua Thân Gỗ TAMARILLO F1 - 100 Hạt","Combo 5 Gói Hạt Giống Cà Chua Thân Gỗ TAMARILLO F1 - 100 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-chua-than-go-tamarillo-f1-100-hat-233.html,/asset/upload/image/hat-giong-ca-chua-than-go.jpg?v=20190410,New,"In Stock","150,000 VND",,
232,"Combo 5 Gói Hạt Giống Cà Chua Trái Tim F1 150 Hạt","Combo 5 Gói Hạt Giống Cà Chua Trái Tim F1 150 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-chua-trai-tim-f1-150-hat-232.html,/asset/upload/image/ca-chua-trai-tim.jpg?v=20190410,New,"In Stock","150,000 VND",,
231,"Combo 5 Gói Hạt Giống Cà dĩa Sọc Xanh - 5 Gram","Combo 5 Gói Hạt Giống Cà dĩa Sọc Xanh - 5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-dia-soc-xanh-5-gram-231.html,/asset/upload/image/ca-dia-soc-xanh1.jpg?v=20190410,New,"In Stock","150,000 VND",,
230,"Combo 5 Gói Hạt Giống Cà Pháo Tím 5 Gram","Combo 5 Gói Hạt Giống Cà Pháo Tím 5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-phao-tim-5-gram-230.html,/asset/upload/image/hat-giong-ca-phao-tim.jpg?v=20190410,New,"In Stock","100,000 VND",,
229,"Combo 5 Gói Hạt Giống Cà Pháo Trắng Cao Sản 5 Gram","Combo 5 Gói Hạt Giống Cà Pháo Trắng Cao Sản 5 Gram",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-ca-phao-trang-cao-san-5-gram-229.html,/asset/upload/image/ca-phao-trang.jpg?v=20190410,New,"In Stock","100,000 VND",,
228,"Combo 5 Gói Hạt Giống Bí Đao Chanh Cao Sản F1 75 Hạt","Combo 5 Gói Hạt Giống Bí Đao Chanh Cao Sản F1 75 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bi-dao-chanh-cao-san-f1-75-hat-228.html,/asset/upload/image/hat-giong-bi-dao-chanh.jpg?v=20190410,New,"In Stock","100,000 VND",,
227,"Combo 5 Gói Hạt Giống Bí Đĩa Bay Trắng F1 50 Hạt","Combo 5 Gói Hạt Giống Bí Đĩa Bay Trắng F1 50 Hạt",https://hatgionglamson.com/san-pham/combo-5-goi-hat-giong-bi-dia-bay-trang-f1-50-hat-227.html,/asset/upload/image/hat-giong-bi-dia-bay-trang.jpg?v=20190410,New,"In Stock","150,000 VND",,
